Plot,tree_id,Treatment,veg_trt,water_trt,probe_ht,pct_brown,dead_limbs,total_limbs,char_ht_cm,tree_height_cm,pct_dead_limbs,alive,dead,survival,avg_max_tempC,avg_s_abv_100,avg_heat_flux100,avg_pct_fuel_moisture,avg_fuel_ht_cm,avg_litter_depth_cm,avg_flameht_cm,fuels_kg
17,17T,Drought,Reference,Drought,0cm,20,5,17,105,565,29.41176470588235,1,0,1,537.958,154.66666666666666,41153.596666666665,12.295037002540003,10.11111111111111,5.444444444444445,68,0.9121066666666667
18,18A,Reference,Reference,Reference,50cm,98,1,1,40,40,100,0,1,0,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18A,Reference,Reference,Reference,25cm,98,1,1,40,40,100,0,1,0,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18A,Reference,Reference,Reference,0cm,98,1,1,40,40,100,0,1,0,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18B,Reference,Reference,Reference,50cm,5,0,15,155,630,0,1,0,1,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18B,Reference,Reference,Reference,25cm,5,0,15,155,630,0,1,0,1,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18B,Reference,Reference,Reference,0cm,5,0,15,155,630,0,1,0,1,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18F,Reference,Reference,Reference,50cm,75,1,3,135,197,33.333333333333336,1,0,1,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18F,Reference,Reference,Reference,25cm,75,1,3,135,197,33.333333333333336,1,0,1,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18F,Reference,Reference,Reference,0cm,75,1,3,135,197,33.333333333333336,1,0,1,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18G,Reference,Reference,Reference,50cm,25,5,20,152,593,25,1,0,1,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18G,Reference,Reference,Reference,25cm,25,5,20,152,593,25,1,0,1,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18G,Reference,Reference,Reference,0cm,25,5,20,152,593,25,1,0,1,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18H,Reference,Reference,Reference,50cm,35,3,15,112,598,20,1,0,1,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18H,Reference,Reference,Reference,25cm,35,3,15,112,598,20,1,0,1,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18H,Reference,Reference,Reference,0cm,35,3,15,112,598,20,1,0,1,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18M,Reference,Reference,Reference,50cm,15,0,1,91,175,0,1,0,1,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18M,Reference,Reference,Reference,25cm,15,0,1,91,175,0,1,0,1,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18M,Reference,Reference,Reference,0cm,15,0,1,91,175,0,1,0,1,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18O,Reference,Reference,Reference,50cm,50,3,13,126,523,23.076923076923077,1,0,1,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18O,Reference,Reference,Reference,25cm,50,3,13,126,523,23.076923076923077,1,0,1,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18O,Reference,Reference,Reference,0cm,50,3,13,126,523,23.076923076923077,1,0,1,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18P,Reference,Reference,Reference,50cm,15,3,14,115,554,21.428571428571427,1,0,1,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18P,Reference,Reference,Reference,25cm,15,3,14,115,554,21.428571428571427,1,0,1,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18P,Reference,Reference,Reference,0cm,15,3,14,115,554,21.428571428571427,1,0,1,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18R,Reference,Reference,Reference,50cm,100,1,1,17,17,100,0,1,0,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18R,Reference,Reference,Reference,25cm,100,1,1,17,17,100,0,1,0,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18R,Reference,Reference,Reference,0cm,100,1,1,17,17,100,0,1,0,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18S,Reference,Reference,Reference,50cm,35,5,13,144,500,38.46153846153846,1,0,1,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18S,Reference,Reference,Reference,25cm,35,5,13,144,500,38.46153846153846,1,0,1,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18S,Reference,Reference,Reference,0cm,35,5,13,144,500,38.46153846153846,1,0,1,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18T,Reference,Reference,Reference,50cm,30,3,12,139,424,25,1,0,1,299.204,71.66666666666667,13800.67,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18T,Reference,Reference,Reference,25cm,30,3,12,139,424,25,1,0,1,344.17466666666667,85.33333333333333,18867.70333333333,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
18,18T,Reference,Reference,Reference,0cm,30,3,12,139,424,25,1,0,1,437.0666666666667,92,24491.613333333335,23.54157488551165,13.11111111111111,3.4444444444444446,65.66666666666667,0.71424
19,19A,Drought + Invasion,Invasion,Drought,50cm,95,1,3,208,299,33.333333333333336,1,0,1,660.8213333333333,116,37874.21,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19A,Drought + Invasion,Invasion,Drought,25cm,95,1,3,208,299,33.333333333333336,1,0,1,449.71999999999997,140.5,46368.65,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19A,Drought + Invasion,Invasion,Drought,0cm,95,1,3,208,299,33.333333333333336,1,0,1,382.56466666666665,62.333333333333336,18859.876666666667,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19B,Drought + Invasion,Invasion,Drought,50cm,99,5,5,173,259,100,0,1,0,660.8213333333333,116,37874.21,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19B,Drought + Invasion,Invasion,Drought,25cm,99,5,5,173,259,100,0,1,0,449.71999999999997,140.5,46368.65,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19B,Drought + Invasion,Invasion,Drought,0cm,99,5,5,173,259,100,0,1,0,382.56466666666665,62.333333333333336,18859.876666666667,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19C,Drought + Invasion,Invasion,Drought,50cm,60,5,9,163,296,55.55555555555556,1,0,1,660.8213333333333,116,37874.21,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19C,Drought + Invasion,Invasion,Drought,25cm,60,5,9,163,296,55.55555555555556,1,0,1,449.71999999999997,140.5,46368.65,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19C,Drought + Invasion,Invasion,Drought,0cm,60,5,9,163,296,55.55555555555556,1,0,1,382.56466666666665,62.333333333333336,18859.876666666667,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19D,Drought + Invasion,Invasion,Drought,50cm,10,0,4,177,369,0,1,0,1,660.8213333333333,116,37874.21,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19D,Drought + Invasion,Invasion,Drought,25cm,10,0,4,177,369,0,1,0,1,449.71999999999997,140.5,46368.65,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19D,Drought + Invasion,Invasion,Drought,0cm,10,0,4,177,369,0,1,0,1,382.56466666666665,62.333333333333336,18859.876666666667,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19F,Drought + Invasion,Invasion,Drought,50cm,100,1,1,136,142,100,0,1,0,660.8213333333333,116,37874.21,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19F,Drought + Invasion,Invasion,Drought,25cm,100,1,1,136,142,100,0,1,0,449.71999999999997,140.5,46368.65,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19F,Drought + Invasion,Invasion,Drought,0cm,100,1,1,136,142,100,0,1,0,382.56466666666665,62.333333333333336,18859.876666666667,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19K,Drought + Invasion,Invasion,Drought,50cm,10,2,7,189,354,28.571428571428573,1,0,1,660.8213333333333,116,37874.21,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19K,Drought + Invasion,Invasion,Drought,25cm,10,2,7,189,354,28.571428571428573,1,0,1,449.71999999999997,140.5,46368.65,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19K,Drought + Invasion,Invasion,Drought,0cm,10,2,7,189,354,28.571428571428573,1,0,1,382.56466666666665,62.333333333333336,18859.876666666667,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19P,Drought + Invasion,Invasion,Drought,50cm,70,3,6,178,286,50,1,0,1,660.8213333333333,116,37874.21,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19P,Drought + Invasion,Invasion,Drought,25cm,70,3,6,178,286,50,1,0,1,449.71999999999997,140.5,46368.65,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
19,19P,Drought + Invasion,Invasion,Drought,0cm,70,3,6,178,286,50,1,0,1,382.56466666666665,62.333333333333336,18859.876666666667,18.27208244820558,41,4.111111111111111,155.16666666666666,1.0529066666666669
21,21D,Invasion,Invasion,Reference,50cm,85,5,10,275,490,50,1,0,1,827.3666666666667,81.33333333333333,32880.14333333333,13.364733031268205,44.111111111111114,2.3333333333333335,275.1666666666667,1.34464
21,21D,Invasion,Invasion,Reference,25cm,85,5,10,275,490,50,1,0,1,774.8546666666666,84.66666666666667,33888.31333333333,13.364733031268205,44.111111111111114,2.3333333333333335,275.1666666666667,1.34464
21,21D,Invasion,Invasion,Reference,0cm,85,5,10,275,490,50,1,0,1,684.1093333333333,96.66666666666667,31278.486666666664,13.364733031268205,44.111111111111114,2.3333333333333335,275.1666666666667,1.34464
21,21F,Invasion,Invasion,Reference,50cm,75,3,14,350,663,21.428571428571427,1,0,1,827.3666666666667,81.33333333333333,32880.14333333333,13.364733031268205,44.111111111111114,2.3333333333333335,275.1666666666667,1.34464
21,21F,Invasion,Invasion,Reference,25cm,75,3,14,350,663,21.428571428571427,1,0,1,774.8546666666666,84.66666666666667,33888.31333333333,13.364733031268205,44.111111111111114,2.3333333333333335,275.1666666666667,1.34464
21,21F,Invasion,Invasion,Reference,0cm,75,3,14,350,663,21.428571428571427,1,0,1,684.1093333333333,96.66666666666667,31278.486666666664,13.364733031268205,44.111111111111114,2.3333333333333335,275.1666666666667,1.34464
21,21T,Invasion,Invasion,Reference,50cm,95,6,12,330,474,50,1,0,1,827.3666666666667,81.33333333333333,32880.14333333333,13.364733031268205,44.111111111111114,2.3333333333333335,275.1666666666667,1.34464
21,21T,Invasion,Invasion,Reference,25cm,95,6,12,330,474,50,1,0,1,774.8546666666666,84.66666666666667,33888.31333333333,13.364733031268205,44.111111111111114,2.3333333333333335,275.1666666666667,1.34464
21,21T,Invasion,Invasion,Reference,0cm,95,6,12,330,474,50,1,0,1,684.1093333333333,96.66666666666667,31278.486666666664,13.364733031268205,44.111111111111114,2.3333333333333335,275.1666666666667,1.34464
22,22C,Drought + Invasion,Invasion,Drought,50cm,40,4,27,240,610,14.814814814814815,1,0,1,687.6166666666667,108,33479.96333333333,17.702659376779668,54.88888888888889,3,211.16666666666666,1.5778133333333333
22,22C,Drought + Invasion,Invasion,Drought,25cm,40,4,27,240,610,14.814814814814815,1,0,1,809.6113333333333,99.33333333333333,34155.53333333333,17.702659376779668,54.88888888888889,3,211.16666666666666,1.5778133333333333
22,22C,Drought + Invasion,Invasion,Drought,0cm,40,4,27,240,610,14.814814814814815,1,0,1,761.9713333333333,111.33333333333333,34996.86,17.702659376779668,54.88888888888889,3,211.16666666666666,1.5778133333333333
22,22F,Drought + Invasion,Invasion,Drought,50cm,100,1,1,82,82,100,0,1,0,687.6166666666667,108,33479.96333333333,17.702659376779668,54.88888888888889,3,211.16666666666666,1.5778133333333333
22,22F,Drought + Invasion,Invasion,Drought,25cm,100,1,1,82,82,100,0,1,0,809.6113333333333,99.33333333333333,34155.53333333333,17.702659376779668,54.88888888888889,3,211.16666666666666,1.5778133333333333
22,22F,Drought + Invasion,Invasion,Drought,0cm,100,1,1,82,82,100,0,1,0,761.9713333333333,111.33333333333333,34996.86,17.702659376779668,54.88888888888889,3,211.16666666666666,1.5778133333333333
23,23B,Reference,Reference,Reference,50cm,15,3,19,139,572,15.789473684210526,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23B,Reference,Reference,Reference,25cm,15,3,19,139,572,15.789473684210526,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23B,Reference,Reference,Reference,0cm,15,3,19,139,572,15.789473684210526,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23C,Reference,Reference,Reference,50cm,40,1,6,106,401,16.666666666666668,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23C,Reference,Reference,Reference,25cm,40,1,6,106,401,16.666666666666668,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23C,Reference,Reference,Reference,0cm,40,1,6,106,401,16.666666666666668,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23E,Reference,Reference,Reference,50cm,99,1,1,54,64,100,0,1,0,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23E,Reference,Reference,Reference,25cm,99,1,1,54,64,100,0,1,0,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23E,Reference,Reference,Reference,0cm,99,1,1,54,64,100,0,1,0,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23G,Reference,Reference,Reference,50cm,20,2,10,115,445,20,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23G,Reference,Reference,Reference,25cm,20,2,10,115,445,20,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23G,Reference,Reference,Reference,0cm,20,2,10,115,445,20,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23H,Reference,Reference,Reference,50cm,15,0,10,107,610,0,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23H,Reference,Reference,Reference,25cm,15,0,10,107,610,0,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23H,Reference,Reference,Reference,0cm,15,0,10,107,610,0,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23I,Reference,Reference,Reference,50cm,100,1,1,22,22,100,0,1,0,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23I,Reference,Reference,Reference,25cm,100,1,1,22,22,100,0,1,0,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23I,Reference,Reference,Reference,0cm,100,1,1,22,22,100,0,1,0,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23J,Reference,Reference,Reference,50cm,99,0,1,22,50,0,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23J,Reference,Reference,Reference,25cm,99,0,1,22,50,0,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23J,Reference,Reference,Reference,0cm,99,0,1,22,50,0,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23M,Reference,Reference,Reference,50cm,50,0,1,55,142,0,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23M,Reference,Reference,Reference,25cm,50,0,1,55,142,0,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23M,Reference,Reference,Reference,0cm,50,0,1,55,142,0,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23N,Reference,Reference,Reference,50cm,50,3,8,138,354,37.5,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23N,Reference,Reference,Reference,25cm,50,3,8,138,354,37.5,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23N,Reference,Reference,Reference,0cm,50,3,8,138,354,37.5,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23O,Reference,Reference,Reference,50cm,100,1,1,33,62,100,0,1,0,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23O,Reference,Reference,Reference,25cm,100,1,1,33,62,100,0,1,0,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23O,Reference,Reference,Reference,0cm,100,1,1,33,62,100,0,1,0,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23Q,Reference,Reference,Reference,50cm,50,0,1,18,61,0,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23Q,Reference,Reference,Reference,25cm,50,0,1,18,61,0,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23Q,Reference,Reference,Reference,0cm,50,0,1,18,61,0,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23R,Reference,Reference,Reference,50cm,95,0,1,14,20,0,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23R,Reference,Reference,Reference,25cm,95,0,1,14,20,0,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23R,Reference,Reference,Reference,0cm,95,0,1,14,20,0,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23T,Reference,Reference,Reference,50cm,70,0,1,18,71,0,1,0,1,230.032,86,14744.723333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23T,Reference,Reference,Reference,25cm,70,0,1,18,71,0,1,0,1,546.1106666666667,110.33333333333333,36000.21333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
23,23T,Reference,Reference,Reference,0cm,70,0,1,18,71,0,1,0,1,522.09,108,37386.14333333333,15.710992874659684,25.555555555555554,4.888888888888888,62.5,1.3597333333333335
25,25A,Drought,Reference,Drought,50cm,25,5,24,286,512,20.833333333333332,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25A,Drought,Reference,Drought,25cm,25,5,24,286,512,20.833333333333332,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25A,Drought,Reference,Drought,0cm,25,5,24,286,512,20.833333333333332,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25C,Drought,Reference,Drought,50cm,30,2,10,82,449,20,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25C,Drought,Reference,Drought,25cm,30,2,10,82,449,20,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25C,Drought,Reference,Drought,0cm,30,2,10,82,449,20,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25E,Drought,Reference,Drought,50cm,10,1,5,58,279,20,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25E,Drought,Reference,Drought,25cm,10,1,5,58,279,20,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25E,Drought,Reference,Drought,0cm,10,1,5,58,279,20,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25F,Drought,Reference,Drought,50cm,70,0,1,57,136,0,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25F,Drought,Reference,Drought,25cm,70,0,1,57,136,0,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25F,Drought,Reference,Drought,0cm,70,0,1,57,136,0,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25G,Drought,Reference,Drought,50cm,10,2,23,82,547,8.695652173913043,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25G,Drought,Reference,Drought,25cm,10,2,23,82,547,8.695652173913043,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25G,Drought,Reference,Drought,0cm,10,2,23,82,547,8.695652173913043,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25I,Drought,Reference,Drought,50cm,1,0,1,72,194,0,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25I,Drought,Reference,Drought,25cm,1,0,1,72,194,0,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25I,Drought,Reference,Drought,0cm,1,0,1,72,194,0,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25L,Drought,Reference,Drought,50cm,15,3,20,110,491,15,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25L,Drought,Reference,Drought,25cm,15,3,20,110,491,15,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25L,Drought,Reference,Drought,0cm,15,3,20,110,491,15,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25M,Drought,Reference,Drought,50cm,5,0,4,65,304,0,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25M,Drought,Reference,Drought,25cm,5,0,4,65,304,0,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25M,Drought,Reference,Drought,0cm,5,0,4,65,304,0,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25P,Drought,Reference,Drought,50cm,60,0,1,50,88,0,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25P,Drought,Reference,Drought,25cm,60,0,1,50,88,0,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25P,Drought,Reference,Drought,0cm,60,0,1,50,88,0,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25Q,Drought,Reference,Drought,50cm,5,0,13,52,395,0,1,0,1,335.41266666666667,106,23622.760000000002,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25Q,Drought,Reference,Drought,25cm,5,0,13,52,395,0,1,0,1,277.85133333333334,136.5,27648.665,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
25,25Q,Drought,Reference,Drought,0cm,5,0,13,52,395,0,1,0,1,481.4373333333333,163,39507.73333333334,12.204761427107675,22.88888888888889,3,24.166666666666668,0.7476266666666667
26,26B,Reference,Reference,Reference,50cm,1,3,13,51,304,23.076923076923077,1,0,1,180.47400000000002,47.333333333333336,6780.25,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26B,Reference,Reference,Reference,25cm,1,3,13,51,304,23.076923076923077,1,0,1,283.5213333333333,69,13172.76,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26B,Reference,Reference,Reference,0cm,1,3,13,51,304,23.076923076923077,1,0,1,442.038,89,23434.24,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
